자치구,대여소명,기준년월,대여건수,반납건수
서대문구,173. 서대문역 8번출구 앞,202207, 520 , 511 
서대문구,175. 홍연2교옆,202207," 2,080 "," 2,261 "
서대문구,176. 명지대학교 도서관,202207," 2,518 "," 2,739 "
서대문구,177. 북가좌 초등학교,202207," 1,041 "," 1,044 "
서대문구,178. 증산3교 앞,202207," 1,857 "," 1,971 "
서대문구,179. 가좌역 4번출구 앞,202207," 1,801 "," 1,911 "
서대문구,180. 충정로역 7번출구 아래,202207," 1,115 ", 767 
서대문구,188. 홍은동 정원여중 입구,202207," 1,036 "," 1,066 "
서대문구,191. 서우빌딩,202207," 1,517 "," 1,686 "
서대문구,192. 연서어린이공원,202207, 766 , 780 
서대문구,194. 증산교 앞,202207," 2,467 "," 2,539 "
서대문구,195. 모래내고가차도 ,202207, 972 , 947 
서대문구,196. 연희교차로 인근,202207, 551 , 464 
서대문구,198. 충정2교,202207," 1,097 ", 699 
서대문구,3100. 북성초교,202207, 308 , 241 
서대문구,3101. 서대문구청,202207, 989 , 912 
서대문구,3102. 연희삼거리,202207," 1,324 "," 1,324 "
서대문구,3103. 홍제삼거리 북측,202207," 1,403 "," 1,479 "
서대문구,3104. e편한세상 신촌4단지 앞,202207, 886 , 874 
서대문구,3105. 홍은센트레빌 아파트 앞,202207, 464 , 164 
서대문구,3107. 연희초등학교 앞,202207, 591 , 594 
서대문구,3109.북한산더샾 106동 앞,202207, 371 , 357 
서대문구,3110.홍은 현대아이파크 아파트 202동 앞,202207, 933 , 943 
서대문구,3111.무악재역 4번 출구,202207, 290 , 201 
서대문구,3113.독립문역사거리,202207, 913 , 914 
서대문구,3114.충정로역 3번 출구,202207, 330 , 245 
서대문구,3115.북아현 치안센터 인근,202207, 880 , 813 
서대문구,3116.신촌역 4번출구,202207, 982 , 969 
서대문구,3117.이화여대 인문관 인근,202207, 360 , 335 
서대문구,3119.연희 브라운스톤 아파트 앞,202207," 2,227 "," 2,227 "
서대문구,3120.DMC엘가아파트 앞,202207," 1,460 "," 1,405 "
서대문구,3121.가좌삼거리,202207," 1,501 "," 1,479 "
서대문구,3122.북가좌삼거리2,202207, 901 , 866 
서대문구,3123.DMC파크뷰자이1단지 110동 앞,202207," 1,145 "," 1,158 "
서대문구,3125.연희파크푸르지오아파트 앞,202207," 1,643 "," 1,683 "
서대문구,3126.남가좌동 제2공영주차장,202207, 358 , 294 
서대문구,3127.홍은2파출소 옆,202207, 689 , 739 
서대문구,3128.동신병원 맞은편,202207," 1,353 "," 1,399 "
서대문구,3129.DMC래미안e편한세상203동옆,202207, 747 , 751 
서대문구,3130.가재울사거리,202207, 792 , 488 
서대문구,3131.연가교 교차로,202207," 1,206 "," 1,168 "
서대문구,3132.홍제교,202207, 692 , 692 
서대문구,3134.SK리쳄블(상수도사업본부),202207, 576 , 534 
서대문구,4253. 홍은도담도서관,202207, 723 , 687 
서대문구,4255. 래미안 루센티아 아파트 108동 앞,202207," 1,578 "," 1,163 "
서대문구,4262. 서대문자연사박물관 입구,202207, 274 , 273 
서대문구,4264. 홍남교 버스정류장,202207," 1,507 "," 1,693 "
서대문구,4265. 안산초등학교 앞,202207, 159 , 78 
서대문구,4266.국민연금공단충정로사옥,202207, 291 , 270 
서대문구,4267. 서대문역 2번 출구,202207," 1,667 "," 1,647 "
서대문구,4269. 연희IC 남측,202207, 652 , 632 
서대문구,4271. 충정로역 1번 출구,202207, 89 , 60 
서초구,2201. 본마을 정류소 앞,202207, 76 , 69 
서초구,2202.청계산입구역 1번출구,202207," 1,498 "," 1,494 "
서초구,2203. 청계산입구역 2번출구,202207, 353 , 254 
서초구,2205. 내곡3단지 어린이공원 앞,202207, 818 , 779 
서초구,2206. 언남초등학교 앞,202207," 1,098 "," 1,078 "
서초구,2207. 내곡파출소 뒤 정자,202207, 207 , 153 
서초구,2210. 반포1동 주민센터 앞,202207, 257 , 249 
서초구,2211. 서초구립반포도서관 앞,202207," 1,773 "," 1,750 "
서초구,2212.서초현대4차아파트 201동 맞은편,202207, 851 , 842 
서초구,2213. 고속터미널역 5번출구 앞,202207, 939 , 703 
서초구,2214. 신반포역 2번출구 앞,202207, 917 , 944 
서초구,2215. 반포종합운동장 입구,202207, 870 , 925 
서초구,2217.아크로리버뷰 부지 앞,202207," 2,461 "," 2,567 "
서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202207," 4,345 "," 4,334 "
서초구,2220. 반포본동 주민센터 앞,202207," 1,554 "," 1,542 "
서초구,2221. 방일초교 마을버스 정류장,202207," 1,503 "," 1,604 "
서초구,2222.사당역 12번출구 뒤,202207," 2,510 "," 2,848 "
서초구,2223. 방배래미안 정문 앞,202207, 436 , 488 
서초구,2225.백석예술대학교 제3캠퍼스 앞,202207, 210 , 154 
서초구,2226. 신동아럭스빌아파트 앞,202207, 325 , 54 
서초구,2227.방배열린문화센터 앞,202207, 949 , 971 
서초구,2228.뒷벌공원 옆,202207," 1,273 "," 1,552 "
서초구,2229.로고스교회 맞은 편,202207, 690 , 759 
서초구,2230.이수역 4번 출구,202207," 2,296 "," 2,333 "
서초구,2231. 삼성타운(삼성생명) A동 맞은편,202207," 2,001 "," 1,996 "
서초구,2233. 서초신동아1차아파트 옆,202207, 761 , 739 
서초구,2235.KT 서초지사 앞,202207, 404 , 240 
서초구,2237.서울남부터미널 대합실 입구,202207, 976 , 684 
서초구,2239.교대역 6번출구,202207, 881 , 873 
서초구,2241.양재전화국 사거리,202207, 556 , 542 
서초구,2242.양재역 11번 출구 앞,202207, 842 , 842 
서초구,2243.서울가정법원,202207, 907 , 641 
서초구,2244.교육개발원입구 교차로,202207," 1,599 "," 1,592 "
서초구,2245.양재초등학교 맞은편,202207," 1,098 "," 1,117 "
서초구,2246. 서울시 품질시험소 앞,202207, 677 , 675 
서초구,2247.섬들근린공원,202207," 1,380 "," 1,543 "
서초구,2248. 서초리슈빌S 글로벌 앞,202207, 193 , 174 
서초구,2249. 우솔초등학교 맞은편,202207, 299 , 301 
서초구,2250. 서초유치원 맞은편,202207, 721 , 761 
서초구,2251. 더케이호텔 입구(양재2) ,202207," 1,042 "," 1,071 "
서초구,2252. 잔디마을 마을버스 정류장,202207," 2,233 "," 2,215 "
서초구,2255.시민의숲역 1번출구 옆,202207," 2,693 "," 2,700 "
서초구,2256.양재동 꽃시장 입구,202207, 337 , 322 
서초구,2257. 청계산 입구 삼거리,202207, 129 , 114 
서초구,2258.구룡사 삼거리,202207, 467 , 181 
서초구,2259. 잠원역 3번-4번 출구사이 ,202207," 1,125 "," 1,123 "
서초구,2262. 한신16차아파트 119동 앞,202207," 4,313 "," 4,743 "
서초구,2263. 바우뫼문화복지회관,202207, 832 , 816 
서초구,2264. 이수역 1번출구,202207," 2,719 "," 2,891 "
서초구,2265. 이수고가차도 남단,202207," 1,967 "," 2,138 "
서초구,2266. 서초역 3번출구,202207," 1,184 "," 1,130 "
서초구,2268. 서초4동주민센터 ,202207, 926 , 902 
서초구,2269. 주홍교 하부,202207, 317 , 193 
서초구,2270. 서초포레스타 7단지,202207, 461 , 446 
서초구,2271. 내방역 8번출구 앞,202207, 944 ," 1,016 "
서초구,2272. 교대입구 교차로,202207, 627 , 616 
서초구,2273. 일동제약 사거리,202207," 1,013 "," 1,009 "
서초구,2274. 양재시민의숲역 3번출구,202207," 1,528 "," 1,524 "
서초구,2275. 염곡치안센터 건너편,202207, 103 , 109 
서초구,2276. 영동1교 (양재천근린공원),202207," 1,159 "," 1,152 "
서초구,2277. 길마중4교 하부,202207," 1,230 "," 1,215 "
서초구,2279. 교대역 5번출구뒤,202207," 1,810 "," 1,795 "
서초구,2280. 서울서초고용센터앞,202207, 608 , 568 
서초구,2281. 연세사랑병원신관앞,202207, 549 , 554 
서초구,2282. 방배래미안아트힐 101동앞,202207, 67 , 18 
서초구,2283. 그룹한빌딩옆,202207, 315 , 105 
서초구,2284. CJ오쇼핑앞,202207, 222 , 97 
서초구,2285. LH서초3단지 301동 맞은편,202207, 379 , 368 
서초구,2286. 탑성마을입구,202207, 38 , 6 
서초구,2287. 능안마을입구,202207, 66 , 26 
서초구,2288. 안골마을입구,202207, 50 , 27 
서초구,2289. 남태령역 2번출구,202207, 147 , 54 
서초구,2293. SPC 앞,202207, 771 , 723 
서초구,2294. 두상빌딩 앞,202207," 1,441 "," 1,570 "
서초구,2297. 남부터미널역 1번출구,202207, 710 , 640 
서초구,2298. 래미안서초스위트앞,202207, 567 , 531 
서초구,2299. 한전아트센터 앞,202207, 972 , 892 
서초구,2501. 서초 포레스타5단지,202207, 724 , 702 
서초구,2502. 서초역1번출구 앞,202207, 587 , 518 
서초구,2503. 반포1동 서초빌딩 앞,202207, 948 , 945 
서초구,2504. 신사역 4번출구 뒤,202207," 1,090 ", 987 
서초구,2505. 우성아파트사거리 (기업은행앞),202207," 1,818 "," 1,815 "
서초구,2506. LG유플러스 (방배사옥),202207, 106 , 62 
서초구,2508. 양재이스타빌 앞,202207," 1,523 "," 1,577 "
서초구,2509. 심산기념문화센터,202207," 1,096 "," 1,124 "
서초구,2510. JW타워,202207, 179 , 160 
서초구,2511. 이수역 6번출구 앞,202207," 1,364 "," 1,386 "
서초구,2514.사평역 2번출구,202207, 666 , 644 
서초구,2515.서초초등학교 후문,202207," 1,227 "," 1,219 "
서초구,2516.본마을 노인복지센터 앞,202207, 290 , 294 
서초구,2517.서초3교(효령로69길 방면),202207, 250 , 240 
서초구,2518.서초3교(효령로70길 방면),202207, 645 , 642 
서초구,2519.서초2교(사임당로 방면),202207, 303 , 313 
서초구,2520.서초1교 (진흥아파트 방면),202207, 629 , 630 
서초구,2521.서초 크로바타워 앞,202207, 649 , 564 
서초구,2523.뉴코아 킴스클럽 앞,202207," 1,094 "," 1,105 "
서초구,2524.반포쇼핑타운 8동 앞,202207," 1,094 "," 1,073 "
서초구,2525.반포쇼핑타운 2동 앞,202207," 3,430 "," 3,548 "
서초구,2526.반포경남쇼핑 앞,202207, 300 , 308 
서초구,2527.반포중학교 앞(세화여고 맞은편),202207, 435 , 474 
서초구,2528.함지박 사거리,202207," 1,043 "," 1,126 "
서초구,2529.우리은행 방배동지점 앞,202207," 1,086 "," 1,152 "
서초구,2530.삼호3차아파트 앞,202207," 1,658 "," 1,670 "
서초구,2531.멤피스아파트 앞,202207," 1,324 "," 1,422 "
서초구,2532.국립국악원 앞,202207, 322 , 63 
서초구,2533.한가람미술관 앞,202207, 331 , 282 
서초구,2535.신반포역 3번출구 뒤,202207, 378 , 389 
서초구,2536.서초종합체육관 입구,202207, 56 , 47 
서초구,2537.양재역 8번출구 앞,202207," 1,016 ", 948 
서초구,2538.사평리 공원,202207," 1,271 "," 1,226 "
서초구,2539.대한무역투자진흥공사 KOTRA 앞,202207, 683 , 676 
서초구,2540.반포천 앞,202207," 1,383 "," 1,410 "
서초구,2541.옛골 입구,202207, 128 , 43 
서초구,2542.신논현타워 앞,202207, 846 , 803 
서초구,2545.국립중앙도서관(국제회의장옆),202207, 283 , 125 
서초구,2547. 반포래미안 리오센트,202207, 588 , 601 
서초구,2548.반포1동 자율방범초소 옆,202207, 380 , 334 
서초구,2549.LH 서초 4단지 403동,202207, 613 , 574 
서초구,2550.양재동 꽃시장 건너편,202207, 748 , 727 
서초구,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),202207," 1,034 "," 1,040 "
서초구,4304. 서울고앞,202207, 386 , 387 
서초구,4305. 서일스포츠센터,202207, 278 , 252 
서초구,4306. 서래공원 앞,202207, 741 , 737 
서초구,4307. 고투몰 gate 15옆,202207, 800 , 793 
서초구,4309. 서초케이타운앞,202207, 261 , 239 
서초구,4310. 염곡동(염통골) 입구,202207, 182 , 180 
서초구,4312. 반포미도2차아파트 옆,202207, 419 , 420 
서초구,4313. 반포종합운동장,202207, 663 , 693 
서초구,4314. 탑성마을 버스정거장 옆,202207, 30 , 10 
서초구,4315. 이투스교육 앞,202207, 388 , 337 
서초구,4316. 고속터미널역 3번출구,202207, 664 , 508 
서초구,4317. 양재근린공원,202207," 1,552 "," 1,624 "
서초구,4318. 방배역 2번 출구,202207," 1,017 "," 1,066 "
서초구,4319. 삼성전자R&D어린이집 뒤,202207, 234 , 157 
서초구,4320. 신영체르니 아파트,202207, 563 , 636 
서초구,4322.서울추모공원 입구,202207, 33 , 10 
서초구,4323. 내곡도서관,202207, 197 , 189 
서초구,4324. 세화고등학교,202207, 147 , 154 
서초구,4327. 몽마르뜨공원입구,202207, 254 , 120 
서초구,4329. SC제일은행 양재동지점 앞,202207, 479 , 438 
서초구,4332. 이수교차로,202207," 1,267 "," 1,280 "
성동구,3511. 응봉역 1번출구,202207," 4,864 "," 5,117 "
성동구,3513. 상왕십리역 1번출구,202207," 2,576 "," 1,913 "
성동구,3514. 왕십리교회옆,202207," 3,478 "," 3,509 "
성동구,3515. 서울숲 관리사무소,202207," 1,969 "," 1,815 "
성동구,3525. 금호스포츠센터앞,202207, 805 ," 1,068 "
성동구,3527. 왕십리 자이아파트,202207, 30 , 19 
성동구,3530. 왕십리자이아파트 후문(삼거리),202207, 366 , 342 
성동구,3531. 논골사거리(금호도서관 입구),202207, 326 , 64 
성동구,3532. 왕십리KCC스위첸아파트,202207, 133 , 107 
성동구,3538. 서울숲 IT캐슬,202207, 40 , 38 
성동구,3544.한양대역 3번 출구,202207," 1,630 "," 1,661 "
성동구,3545.한양대역 1번출구,202207, 862 , 855 
성동구,3547.상왕십리역 6번 출입구,202207, 590 , 507 
성동구,3548.뚝섬역 6번출구,202207," 2,206 "," 2,172 "
성동구,3549.건영아파트 앞,202207," 2,111 "," 2,128 "
성동구,3550.금호나들목,202207," 1,528 "," 1,680 "
성동구,3551.성동도로사업소,202207, 359 , 408 
성동구,3552.서울숲 공영주차장앞,202207," 1,050 "," 1,010 "
성동구,3553.마장역3번출구,202207, 781 , 721 
성동구,3555.양지사거리(센트라스APT 115동앞),202207, 328 , 168 
성동구,3556.신금호파크자이APT앞,202207, 411 , 80 
성동구,3557.서울숲리버뷰자이APT105동 앞,202207, 743 , 739 
성동구,3558.마장동 금호어울림APT앞,202207, 993 , 804 
성동구,3559.성동구민종합체육센터 앞,202207," 3,623 "," 3,687 "
성동구,3560.성동구 견인차량 보관소 앞,202207," 2,071 "," 2,182 "
성동구,3561.행당동 삼부APT후문,202207, 378 , 240 
성동구,3600.사근빗물펌프장 건너편,202207," 3,511 "," 3,789 "
성동구,4353. 코오롱디지털타워 3차앞,202207," 2,764 "," 2,792 "
성동구,4360. 르노삼성자동차 성수사업소 앞,202207," 1,313 "," 1,223 "
성동구,4362. 행당중학교 후문,202207, 858 , 853 
성동구,4363. 신금호역 2번출구 앞,202207, 102 , 75 
성동구,4367. kt 행당빌딩 앞,202207," 1,199 "," 1,225 "
성동구,4370. 서울숲IT캐슬 앞,202207, 922 , 905 
성동구,4373. 서울숲 지식산업센터,202207," 1,822 "," 1,815 "
성동구,4377. 우영테크노센터 앞,202207," 2,158 "," 2,202 "
성동구,4381. 더스페이스타워 앞,202207," 1,972 "," 1,979 "
성동구,4382. 페코텍글로벌허브빌딩 앞,202207," 2,895 "," 2,968 "
성동구,4383. 푸조비즈타워 앞,202207," 1,975 "," 2,241 "
성동구,4385. 용답동 우체국 주변,202207, 428 , 397 
성동구,506. 금호 어울림 아파트 앞,202207," 1,043 "," 1,058 "
성동구,507. 성수아이에스비즈타워 앞,202207, 750 , 761 
성동구,508. 성수아카데미타워 앞,202207," 2,351 "," 2,208 "
성동구,509. 이마트 버스정류소 옆,202207," 4,980 "," 5,004 "
성동구,510. 서울숲 남문 버스정류소 옆,202207," 1,278 "," 1,227 "
성동구,511. 서울숲역 5번 출구 옆,202207," 1,817 "," 1,793 "
성동구,512. 뚝섬역 1번 출구 옆,202207," 3,160 "," 3,103 "
성동구,513. 뚝섬역 5번 출구 정류소 옆,202207," 1,616 "," 1,608 "
성동구,514. 성수사거리 버스정류장 앞,202207," 2,643 "," 2,631 "
성동구,518. 청계천 박물관 앞,202207, 834 , 811 
성동구,519. 양지사거리,202207," 1,248 "," 1,161 "
성동구,520. 상왕십리역 4번 출구 앞,202207, 895 , 890 
성동구,521. 왕십리역 11번 출구 앞,202207," 1,929 "," 1,925 "
성동구,522. 금호역 1번출구 앞,202207, 498 , 509 
성동구,523. 옥수동성당 옆,202207, 227 , 83 
성동구,524. 래미안금호하이리버 아파트 102동 옆,202207, 498 , 471 
성동구,525. 한양대병원사거리,202207," 2,247 "," 1,727 "
성동구,526. 용답토속공원 앞,202207, 633 , 655 
성동구,529. 장한평역 8번 출구 앞,202207," 2,555 "," 2,195 "
성동구,530. 청계벽산아파트 앞,202207," 1,614 "," 1,661 "
성동구,533. 금남시장 교차로,202207, 553 , 686 
성동구,534. 금호사거리,202207, 455 , 462 
성동구,535. 응봉삼거리,202207, 593 , 414 
성동구,536. 행당역 2번출구 앞,202207," 1,086 "," 1,176 "
성동구,537. 한양대후문역 부근,202207," 1,736 "," 1,725 "
성동구,538. 답십리역 8번출구 앞,202207," 1,005 "," 1,150 "
성동구,550. 서울시설공단 앞,202207," 1,800 "," 1,853 "
성동구,556. 달맞이공원,202207, 141 , 139 
성동구,557. 도선동 주민센터 앞,202207," 1,734 "," 1,834 "
성동구,558. 성동광진 교육지원청 앞,202207," 1,703 "," 1,684 "
성동구,559. 왕십리역 4번 출구 건너편,202207," 2,670 "," 2,727 "
